,Pg0,Pg1,Pg2,Load_P1,Load_P2,Load_P3,Load_Q1,Load_Q2,Load_Q3,RS_P1,RS_P2,RS_Q1,RS_Q2,P0,P1,P2,P3,P4,P5,P6,P7,P8,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,U0,U1,U2,U3,U4,U5,U6,U7,U8,Ud0,Ud1,Ud2,Ud3,Ud4,Ud5,Ud6,Ud7,Ud8,P_03,P_34,P_45,P_25,P_56,P_67,P_71,P_78,P_83
787,62.09513701657033,95.4127553081002,85.88342515867289,91.20231651234843,105.5271829829679,123.18199387540612,30.40077217078281,36.934514044038764,49.27279755016245,51.890782191063586,27.96728864992464,15.567234657319075,9.32242954997488,-62.21290295060009,-95.4127553081002,-85.88342515867288,-51.890782191063586,91.20231651234843,-27.96728864992464,105.5271829829679,0.0,123.18199387540614,-3.2502788929973576,-2.878319730913063,14.531830739177167,-15.567234657319075,30.40077217078281,-9.32242954997488,36.934514044038764,0.0,49.27279755016245,1.0,0.9999999999999999,0.9999999999999999,0.998770896932048,0.9860676473412161,1.009770616557201,0.9894687424590176,0.9999807137712518,0.9709280854499858,0.0,2.5246358379307443,3.661546113214954,-2.0561411470670796,-4.168228732388595,0.8047000165698384,-2.683935559166248,-0.8941760697848865,-5.587489716026724,62.21290295060009,40.74411681456493,-50.74943397502363,85.88342515863914,62.06824436782773,-43.93427911854766,-95.41275530804053,51.3044914672253,-72.75099560217507
788,68.66049548939134,95.79792883026902,62.84418576902555,75.71235567079538,96.67631605248712,120.68473839190199,25.237451890265124,33.83671061837049,48.2738953567608,44.917248980933635,23.970803719170085,13.47517469428009,7.990267906390028,-68.21017521106054,-95.797928830269,-62.84418576902556,-44.917248980933635,75.71235567079538,-23.970803719170085,96.67631605248712,0.0,120.68473839190199,1.5284922179464502,0.733064007808423,18.65087866225025,-13.47517469428009,25.237451890265124,-7.990267906390028,33.83671061837049,0.0,48.273895356760804,1.0,1.0,0.9999999999999997,1.0016512509190079,0.9948194885193457,1.0115999640219346,0.9936689581385801,1.0022481731275426,0.9748446426254149,0.0,1.9518682281379003,1.3894303197437912,-2.247963056580268,-4.292298762602594,-0.6968493240617152,-3.4295353399463275,-1.4729864849071463,-5.809611596574373,68.21017521106054,38.81414551651395,-37.15363250412256,62.844185769014906,49.11737564069964,-47.86014781177261,-95.79792883024321,47.73809657782102,-73.70023150503899
789,80.84555752065069,104.23299950749595,73.88425152010197,91.53818234684415,100.58264130601626,124.34340855892391,30.51272744894805,35.203924457105686,49.73736342356957,40.50878795577614,20.544079780471066,12.152636386732842,6.848026593490355,-80.54630015813007,-104.23299950749595,-73.884251520102,-40.50878795577614,91.53818234684415,-20.544079780471066,100.58264130601624,0.0,124.3434085589239,-6.779000139778191,-3.271272862992703,13.19799929322852,-12.152636386732842,30.51272744894805,-6.848026593490355,35.203924457105686,0.0,49.73736342356957,1.0,1.0,0.9999999999999999,0.9971751620725644,0.9848043277429208,1.0086636846895305,0.9902491258457907,1.0000795175906019,0.9693941500620159,0.0,2.2818667239053223,1.6288820927621663,-2.666711714315854,-5.156458958925697,-0.8312543584597917,-3.5783179171386634,-1.4530504076282074,-6.224314268198669,80.54630015813007,47.4141175776767,-44.51387696304611,73.8842515200752,49.116120807223545,-51.77085312512548,-104.23299950742434,52.226198991632444,-73.02698645977613
790,64.21948056295102,106.34462618596066,85.28810898454073,80.9240380538775,98.37860816271943,115.31150365545015,26.974679351292497,34.432512856951796,46.12460146218007,26.296353976348634,15.97436522737006,7.88890619290459,5.324788409123353,-63.8919546041726,-106.34462618596065,-85.28810898454071,-26.296353976348634,80.9240380538775,-15.974365227370058,98.37860816271944,0.0,115.31150365545014,-5.479050082343974,-1.390988910099452,14.095710895771106,-7.88890619290459,26.974679351292497,-5.324788409123354,34.4325128569518,0.0,46.12460146218007,1.0,1.0,1.0,0.9975231647370917,0.9887278206094999,1.0094980365680843,0.9918414089172553,1.0013389375794182,0.9728493137258208,0.0,4.165207107832753,4.027087851551367,-2.1143012652313145,-3.733295481249783,1.1892940783798789,-1.6215858091207456,0.359314614610061,-4.944239062485851,63.8919546041726,31.068851718937303,-50.0231462045396,85.28810898452672,50.24007365242886,-48.45284613192512,-106.34462618592984,57.6852365298153,-58.713211492609396
791,66.18871649941352,126.85691317585952,79.72948864103189,93.54971761983711,109.31626850754346,136.46555066065207,31.18323920661237,38.26069397764021,54.58622026426083,50.34339654838594,19.953889511851603,15.103018964515782,6.651296503950534,-66.51782104391475,-126.85691317585952,-79.72948864103188,-50.34339654838594,93.54971761983711,-19.953889511851603,109.31626850754346,0.0,136.46555066065207,-10.658842619220877,-9.80435967458402,9.682270604427572,-15.103018964515782,31.18323920661237,-6.651296503950533,38.26069397764021,0.0,54.58622026426084,1.0,1.0000000000000002,1.0000000000000002,0.9945987580817176,0.9813016939744169,1.0067585162293502,0.9856541011605002,0.9970297393481872,0.9612901711914466,0.0,4.8602176829361605,3.119025145026881,-2.2077133785887653,-4.488341680334461,0.45909686168907293,-2.2406567118244403,0.29914002003553625,-5.749974062678985,66.51782104391475,43.5411443606779,-50.343209043345475,79.72948864103192,48.313321792276824,-61.30883503940302,-126.85691317585955,65.21493434292123,-72.66987311916516
792,65.29936853207718,90.82543529686714,61.8557474730535,79.44695273446246,87.72610071693899,117.95758622810334,26.482317578154152,30.704135250928644,47.18303449124134,44.19941878835167,25.94007853643903,13.259825636505502,8.646692845479677,-64.97555361833994,-90.82543529686714,-61.8557474730535,-44.19941878835167,79.44695273446246,-25.94007853643903,87.72610071693899,0.0,117.95758622810334,1.8403675548574938,3.5035559515213777,20.726823380016583,-13.259825636505502,26.482317578154152,-8.646692845479677,30.704135250928644,0.0,47.18303449124134,1.0,0.9999999999999998,0.9999999999999999,1.0017594154971299,0.9938629249601151,1.0127947666113841,0.9970628543646348,1.0037960982654706,0.9763691854344532,0.0,2.1648873516778173,1.8361027561210694,-2.1410793026991577,-4.173324359315418,-0.21492537403425435,-2.7813465749253714,-1.0769885662187404,-5.510377213711015,64.97555361833994,38.76730743879421,-40.93500037953572,61.85574747304408,46.19918926960107,-41.789488821129304,-90.82543529684924,48.88541094192412,-69.85804300144581
793,69.36018004740272,104.89251306752539,82.12826906112629,104.3203213095059,111.17780018167315,146.68467179587697,34.773440436501964,38.912230063585596,58.67386871835079,65.51423043101924,43.80363703122769,19.65426912930577,14.601212343742562,-70.50443492865199,-104.89251306752539,-82.1282690611263,-65.51423043101924,104.3203213095059,-43.80363703122769,111.17780018167315,0.0,146.68467179587697,-12.43377470573023,-9.536793444749549,13.486893940044752,-19.65426912930577,34.773440436501964,-14.601212343742562,38.912230063585596,0.0,58.67386871835078,1.0,0.9999999999999999,1.0,0.9936683555559926,0.9772330346950501,1.0090516965139973,0.9855760032880706,0.996198957817215,0.9569917335646445,0.0,2.6370120194296134,3.5496256392159053,-2.342292172915387,-4.811249780276676,0.815841004344669,-2.966514877044754,-1.1362331249647417,-6.6746584609263335,70.50443492865199,47.31394007032573,-57.40898742379193,82.12826906112626,67.1747631248472,-44.56712126154674,-104.89251306752536,60.14513639586696,-87.77919261626256
794,82.83999708834648,131.96402103640918,77.98254511570234,96.05972087891918,107.31994936566858,132.18612423435164,32.01990695963973,37.561982277984,52.87444969374066,25.55563691946086,21.238901035916033,7.666691075838258,7.079633678638677,-83.03626101235609,-131.96402103640918,-77.98254511570235,-25.55563691946086,96.05972087891917,-21.23890103591603,107.31994936566858,0.0,132.18612423435164,-17.589671205968443,-10.449373987841284,9.11309195589638,-7.666691075838258,32.01990695963973,-7.079633678638679,37.561982277984,0.0,52.874449693740665,1.0,1.0000000000000002,1.0,0.9910231841302828,0.9776251877404107,1.0063783327310412,0.9858534344764266,0.9968868916813735,0.9599980166105889,0.0,5.151494010023007,2.861146675668037,-2.7662907613893393,-5.018754307405212,0.25855681241945727,-2.2161712868846672,0.4056985416512737,-5.956903313660469,83.03626101235609,42.74724404066018,-53.63811905738293,77.98254511570232,44.40804204474407,-63.17432995728662,-131.96402103640918,68.43726672399518,-65.31058747281897
795,69.18581410146767,80.29153391099223,55.85719357095121,82.68907468448205,95.60701501104604,130.42195574112296,27.56302489482735,33.46245525386611,52.16878229644919,84.62546518561366,21.574018864618527,25.3876395556841,7.191339621539509,-69.13116859440684,-80.29153391099221,-55.85719357095121,-84.62546518561366,82.68907468448205,-21.574018864618527,95.60701501104604,0.0,130.42195574112296,8.029630985392942,0.6870207841618026,17.45950629392894,-25.3876395556841,27.56302489482735,-7.191339621539509,33.46245525386611,0.0,52.16878229644919,1.0,1.0,0.9999999999999998,1.00541390628635,0.9949947198711515,1.0107614084193943,0.9931914381733081,1.0016871839170607,0.9743638599867729,0.0,-0.9189546954851209,-0.92343333614952,-2.2698007138453353,-5.255456826005755,-2.779214001699971,-5.626530002229731,-3.7905426213655393,-6.911384579444326,69.13116859440684,57.06506608124419,-26.172557968526178,55.85719357093743,50.985997584203595,-44.942983228345426,-80.29153391095457,35.17169581604488,-95.68273019930864
796,76.29802087748465,107.44998809334452,64.40085371429257,96.48839471170876,98.96860654966893,136.36354950988044,32.16279823723625,34.63901229238412,54.54541980395218,58.191881646155004,28.88294688502711,17.4575644938465,9.627648961675703,-76.53198508502524,-107.4499880933445,-64.40085371429257,-58.191881646155004,96.48839471170876,-28.88294688502711,98.96860654966892,0.0,136.36354950988044,-6.989757598158803,-4.604219654381211,14.819356058829044,-17.4575644938465,32.16279823723625,-9.627648961675703,34.63901229238412,0.0,54.545419803952186,1.0,0.9999999999999999,1.0,0.9969489800309598,0.9831361798251548,1.009389877217226,0.9905033801423869,0.9993812921717699,0.9645101994206531,0.0,2.3925578634681863,1.2067683574549266,-2.5342927566442954,-5.271593473278188,-0.9358960702463406,-3.5884435134277988,-1.4604970154399481,-6.537546227336646,76.53198508502524,52.0902626539359,-44.869593735881004,64.40085371429255,47.59767961178052,-51.659604985874644,-107.44998809334449,55.55685911777309,-81.84936446039319
797,59.705937704930186,94.21700885255768,70.22736517858024,77.86987728510138,79.33739803699842,111.39641172983889,25.956625761700458,27.768089312949446,44.55856469193556,28.38746864623069,19.139928381383744,8.516240593869206,6.3799761271279145,-59.387977578715535,-94.2170088525577,-70.22736517858024,-28.38746864623069,77.86987728510138,-19.139928381383744,79.33739803699842,0.0,111.39641172983889,-0.6327461280370699,5.390423425966446,20.495592544353713,-8.516240593869206,25.956625761700458,-6.3799761271279145,27.768089312949446,0.0,44.558564691935565,1.0,0.9999999999999999,1.0000000000000002,1.0002206559777684,0.9930065192040934,1.0128468163631046,0.9996859726014532,1.0050954666226293,0.9775849922381246,0.0,3.7316498538609677,3.4060698387317436,-1.9598937590321845,-3.554878572943109,1.077429458263393,-1.1987571690322825,0.37293287134664144,-4.6877206522373625,59.387977578715535,30.533564714614453,-47.49589930113749,70.22736517857315,40.978565183673375,-38.563399025711426,-94.21700885254612,55.52662030927694,-56.86941646655301
